num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
3,beta,vt,ml,-1.0386229824879365,0.06989126022137047,0.004631012818499828,0.015103425007031887,-0.0,-0.0,-0.0,-0.0,-0.0
0,beta,xt,true,-0.007077400056328212,-0.06734680019836566,-0.05451934814054497,0.06531881730513474,0.0,0.0,0.0,0.0,0.0
1,beta,xt,true,-0.01586588420287895,-0.03580801654025217,-0.025748479240957415,0.021851007761995854,0.0,0.0,0.0,0.0,0.0
2,beta,xt,true,0.01658058114530711,-0.022877515338509218,-0.02602735281252667,-0.001973365313184886,0.0,0.0,0.0,0.0,0.0
3,beta,xt,true,0.02873679910662276,-0.010833790348450114,-0.004240859871940959,-0.010304917501368572,0.0,0.0,0.0,0.0,0.0
0,beta,vt,true,0.007077400056328212,0.06734680019836566,0.05451934814054497,-0.06531881730513474,-0.0,-0.0,-0.0,-0.0,-0.0
1,beta,vt,true,0.01586588420287895,0.03580801654025217,0.025748479240957415,-0.021851007761995854,-0.0,-0.0,-0.0,-0.0,-0.0
2,beta,vt,true,-0.01658058114530711,0.022877515338509218,0.02602735281252667,0.001973365313184886,-0.0,-0.0,-0.0,-0.0,-0.0
3,beta,vt,true,-0.02873679910662276,0.010833790348450114,0.004240859871940959,0.010304917501368572,-0.0,-0.0,-0.0,-0.0,-0.0
0,gamma,xt,ml,0.6659045219501067,0.30658137234901495,0.006597891015131327,0.017861461861749087,0.0,0.0,0.0,0.0,0.0
