num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
4,x0,vt,ml,0.004589557647705078,0.002031773328781128,0.39670616388320923,-0.0004559755325317383,0.02509579062461853,-0.031191110610961914,-0.008246302604675293,0.14211833477020264,-0.15954375267028809
5,x0,vt,ml,-0.024335086345672607,-0.005858391523361206,-2.2561113834381104,0.0023290514945983887,-0.04232525825500488,0.03375783562660217,0.006654113531112671,-0.27118438482284546,0.3015902042388916
6,x0,vt,ml,-0.03437399864196777,0.0018547289073467255,5.3106279373168945,-0.02172868698835373,0.16267523169517517,-0.18712086975574493,-0.040453486144542694,0.8186323642730713,-0.9327002763748169
7,x0,vt,ml,-0.01928955316543579,-0.002559274435043335,0.21190494298934937,-0.0023826956748962402,0.01798570156097412,-0.026198476552963257,0.009160488843917847,0.13308674097061157,-0.1293778419494629
8,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,x0,vt,ml,-0.014507025480270386,-0.0052928924560546875,-1.5558176040649414,0.0019155442714691162,-0.05255937576293945,0.03879070281982422,-0.01695975661277771,-0.24934262037277222,0.27549341320991516
12,x0,vt,ml,-0.01420825719833374,-0.008101016283035278,-3.172391653060913,0.002025812864303589,-0.09659826755523682,0.0677451491355896,-0.045305490493774414,-0.6171457767486572,0.6396137475967407
13,x0,vt,ml,0.1327410340309143,0.010885298252105713,4.0639801025390625,-0.002999603748321533,0.13545118272304535,-0.11806003749370575,-0.08697323501110077,0.5627840757369995,-0.7263057231903076
14,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,x0,vt,ml,0.05095228552818298,-0.0027924776077270508,-4.81879997253418,0.0069044530391693115,-0.06757006049156189,0.18756985664367676,-0.05901157855987549,-0.8033290505409241,0.7346831560134888
19,x0,vt,ml,-0.006183981895446777,-0.0017561018466949463,1.7017539739608765,-0.00043213367462158203,0.08640140295028687,-0.08323043584823608,0.018752366304397583,0.4065960645675659,-0.44577792286872864
20,x0,vt,ml,-0.08551180362701416,-0.017827749252319336,4.250242233276367,0.004224851727485657,0.17131268978118896,-0.1612842082977295,0.04476197063922882,0.8075978755950928,-0.8821502327919006
21,x0,vt,ml,-0.09244243055582047,-0.019211508333683014,5.399218559265137,0.004337821155786514,0.17515495419502258,-0.1674792766571045,0.04181917756795883,0.8083043098449707,-0.9094123244285583
22,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,x0,vt,ml,-0.0018477439880371094,-0.0027105212211608887,0.4746437072753906,-0.0010162591934204102,0.010050833225250244,-0.028683245182037354,0.021357089281082153,0.15754476189613342,-0.11849105358123779
36,x0,vt,ml,-0.04040971398353577,0.007095932960510254,-1.6797125339508057,0.02633035182952881,-0.09015724062919617,0.16621500253677368,-0.017218291759490967,-0.48027336597442627,0.46811848878860474
37,x0,vt,ml,-0.06252899765968323,0.008273124694824219,-3.3291609287261963,0.03241598606109619,-0.11076554656028748,0.2046920359134674,-0.01858845353126526,-0.7455148100852966,0.6864421367645264
38,x0,vt,ml,-0.2103108912706375,-0.028773024678230286,-5.443233489990234,0.08138902485370636,-0.11293366551399231,0.3990601897239685,0.06548017263412476,-1.32023024559021,1.2817848920822144
39,x0,vt,ml,0.09832195937633514,0.01871734857559204,-5.941261291503906,0.0038877129554748535,-0.11063292622566223,0.31129345297813416,-0.1372009515762329,-1.1939324140548706,1.079848051071167
40,x0,vt,ml,-0.02937018871307373,-0.016192719340324402,-4.296642780303955,-0.01508072018623352,-0.07798746228218079,0.1425955444574356,-0.027891993522644043,-0.704412579536438,0.6850436329841614
41,x0,vt,ml,-0.035706162452697754,-0.0008001923561096191,4.03147554397583,-0.006192922592163086,0.07278770208358765,-0.10507926344871521,-0.00872984528541565,0.6895367503166199,-0.7219143509864807
42,x0,vt,ml,-0.33277013897895813,-0.046040862798690796,5.161412715911865,0.002321973443031311,-0.48416370153427124,0.010819360613822937,-0.7094457745552063,0.6367731690406799,-0.7755294442176819
43,x0,vt,ml,-0.04504546523094177,-0.016391277313232422,3.968899726867676,0.023639202117919922,-0.2545848488807678,0.1384153962135315,-0.5654215812683105,0.20675510168075562,-0.4803881049156189
44,x0,vt,ml,-0.03019273281097412,-0.014537572860717773,2.968668222427368,0.021597743034362793,-0.2434059977531433,0.12412667274475098,-0.46224668622016907,0.19617751240730286,-0.4139021039009094
45,x0,vt,ml,0.005235522985458374,0.001564621925354004,-0.9689837694168091,-0.0003769993782043457,0.06718188524246216,-0.01362636685371399,0.15313252806663513,-0.03212243318557739,0.1458495855331421
46,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,x0,vt,ml,0.027295202016830444,-0.052748993039131165,-6.135631561279297,0.02543628215789795,0.4605237543582916,-0.41173696517944336,1.2581449747085571,-0.7204428315162659,0.9298607707023621
51,x0,vt,ml,-0.0017717480659484863,-0.01910179853439331,-1.6427669525146484,0.00461190938949585,0.1835264265537262,-0.10635554790496826,0.39807260036468506,-0.23602992296218872,0.31438395380973816
52,x0,vt,ml,-0.0014804303646087646,0.042929500341415405,4.914526462554932,-0.004152581095695496,-0.3581322729587555,0.245758518576622,-0.6372544765472412,0.3953106701374054,-0.5491264462471008
53,x0,vt,ml,-0.03433451056480408,0.009751319885253906,2.303511619567871,-0.0018030405044555664,-0.2189338207244873,0.12430548667907715,-0.48079416155815125,0.25492236018180847,-0.39040297269821167
54,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,x0,vt,ml,0.05558878183364868,-0.0032126903533935547,-4.98128604888916,0.0009976327419281006,-0.047294795513153076,0.03579854965209961,-0.004112720489501953,-0.5965926051139832,0.6002515554428101
66,x0,vt,ml,0.022842735052108765,-0.005733966827392578,-5.377857208251953,-0.011399760842323303,-0.09354650974273682,0.061505287885665894,0.06531327962875366,-0.8773446083068848,0.9614750742912292
67,x0,vt,ml,0.0003285706043243408,6.556510925292969e-05,1.0043185949325562,-0.0014081597328186035,-0.005618482828140259,0.0009275972843170166,-0.0024527311325073242,0.029292702674865723,-0.05943030118942261
68,x0,vt,ml,-0.09024888277053833,-0.012438371777534485,4.8976240158081055,0.014700740575790405,0.11330954730510712,-0.049518048763275146,-0.10451078414916992,0.7123280763626099,-0.9128373265266418
69,x0,vt,ml,0.0004813075065612793,0.0019505620002746582,0.48772767186164856,-0.00033229589462280273,0.022432953119277954,-0.02096518874168396,-0.009624660015106201,0.1481570303440094,-0.17649978399276733
70,x0,vt,ml,0.05070418119430542,0.0076167285442352295,-1.2382954359054565,-0.0047966837882995605,-0.040202587842941284,0.03589466214179993,0.0663362443447113,-0.24609267711639404,0.3779366612434387
71,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,x0,vt,ml,0.031173229217529297,0.002185255289077759,-1.3911035060882568,0.00018998980522155762,-0.02184957265853882,0.017089396715164185,0.0013552606105804443,-0.27292370796203613,0.28017014265060425
76,x0,vt,ml,-0.0814981758594513,-0.008043274283409119,5.659437656402588,0.01493450254201889,0.11643581092357635,-0.06075650453567505,-0.11715330183506012,0.7518287897109985,-0.9563317894935608
77,x0,vt,ml,0.004480034112930298,2.9802322387695312e-05,-1.2742981910705566,0.0012576580047607422,-0.05960837006568909,0.060085952281951904,0.07449761033058167,-0.2550475299358368,0.3948017954826355
78,x0,vt,ml,-0.004888325929641724,0.0015906989574432373,-1.273876428604126,-0.0017032027244567871,0.08101984858512878,-0.11165514588356018,0.33660605549812317,-0.16135051846504211,0.2305053174495697
79,x0,vt,ml,-0.010477006435394287,0.008537620306015015,-1.3236333131790161,-0.00715404748916626,0.08632615208625793,-0.15903636813163757,0.36090612411499023,-0.20094960927963257,0.26411116123199463
80,x0,vt,ml,0.12952014803886414,0.008242577314376831,4.263341903686523,-0.024618953466415405,-0.37951022386550903,0.3728337585926056,-0.9819149971008301,0.5843200087547302,-0.8933365345001221
81,x0,vt,ml,0.0045299530029296875,0.0021882355213165283,4.8489089012146,0.0006388872861862183,0.016675516963005066,-0.017761439085006714,-0.5212467312812805,0.06795227527618408,-0.36434605717658997
82,x0,vt,ml,-0.03037378191947937,-0.012040883302688599,2.1593236923217773,-0.006488710641860962,-0.16151517629623413,0.17311722040176392,-0.42801499366760254,0.2328626811504364,-0.3712654113769531
83,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,x0,vt,ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,x0,xt,true,-8.014176322568289e-07,3.310039353721095e-07,4.337545048494673,0.0,0.0,0.0,0.0,0.0,0.0
