,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
45,44214270886361.23,kernel,-60853755858108.375,761385025000.7296,0.0,1.0822209240342876e+28,-1.6349985106317004e+28,1.7894992921471965e+26,-2199023255552.0,0.48437174979205305,0.20147521841022703,0.7777777777777778,0.3464222846707796,1.5,-1.0,0.37,0.3,1.2
46,-2738399206588.639,kernel,-13898618700046.506,758917959888.3986,-0.001953125,-2.1004878046519362e+27,-3.426879681741048e+27,1.7854154963357485e+26,-2199023255552.0,0.48651568754720376,0.47433156410971433,1.0,0.30063353957292915,1.5,-1.0,0.37,0.3,1.2
47,-18066877142183.684,kernel,1386950671314.776,801826524123.3599,-0.001953125,-5.042048126894297e+27,-4.898294258419572e+26,1.8305161597684502e+26,-1099511627776.0,0.48874197114198903,0.554172938177695,0.17171717171717174,0.22428544314271553,1.5,-1.0,0.37,0.3,1.2
48,3082182038134.572,kernel,-173135618420262.84,-1314985651046.1348,-0.0625,7.889143533669974e+27,-3.0315162391479067e+28,-2.2990242753923634e+25,-8796093022208.0,0.5080164574925925,0.10011444030389538,0.09090909090909091,0.32393026189818286,1.5,-1.0,0.37,0.3,1.2
49,-7427721728489.5625,kernel,-9371967350501.766,921589132244.639,-0.001953125,-2.983725548962955e+27,-2.557135800143057e+27,1.9203541234660225e+26,0.0,0.5102832527344774,0.5004565786799989,0.20202020202020204,0.46135245228967536,1.5,-1.0,0.37,0.3,1.2
50,-26210466712784.92,kernel,125853698536317.11,2898077076280.251,0.09375,-1.7190153063371006e+28,2.136638587493015e+28,3.9412395537723895e+26,-3298534883328.0,0.5257983708420308,0.7922908262542482,0.37373737373737376,0.9934120109809675,1.5,-1.0,0.37,0.3,1.2
51,-388966154604.90326,kernel,-18350472004939.566,2861338212798.2065,-0.00390625,-1.9454033695351954e+27,-3.709883360889455e+27,3.0646079366524058e+26,-1099511627776.0,0.5331601898172724,0.46808495807964795,0.030303030303030304,0.5663842074564321,1.5,-1.0,0.37,0.3,1.2
52,50407013942706.4,kernel,257947994650735.94,5362627935332.1875,0.0,9.737705725717258e+27,6.057544331635695e+28,1.1818273124942289e+27,43980465111040.0,0.5396420986243939,0.9718162929711716,0.6363636363636365,0.5624047633425349,1.5,-1.0,0.37,0.3,1.2
53,63281836639014.484,kernel,-79928666710638.89,768730124877.7822,0.01171875,1.4056968347420153e+28,-1.9582316877088754e+28,1.7652259290919416e+26,-4398046511104.0,0.5424253552659746,0.14946669448730676,0.26262626262626265,0.3446069973221647,1.5,-1.0,0.37,0.3,1.2
54,63603893087890.516,kernel,-80246784869876.39,764791835240.2432,0.009765625,1.43540772322415e+28,-1.988003952697612e+28,1.771363579752084e+26,1099511627776.0,0.5543150498088374,0.14808087355698607,0.43434343434343436,0.4920626263635926,1.5,-1.0,0.37,0.3,1.2
