,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
68,-77173527876337.5,kernel,44337242514378.92,792750585500.5391,0.0,-7.314064250382219e+27,4.223086839103869e+27,4.314231338207334e+25,-1099511627776.0,0.633165248621517,0.8926249249628897,0.18181818181818182,0.3820454610181207,0.7,-0.1,0.37,0.3,1.2
69,-4152820157852.758,kernel,203339045004093.66,6463738196480.875,0.0,-5.711445797991938e+27,1.4929980820182404e+28,3.714255274621075e+26,0.0,0.6557986356085675,0.9957834654116532,0.797979797979798,0.7360240673271343,0.7,-0.1,0.37,0.3,1.2
70,-4152820157852.758,kernel,203339045004093.66,6463738196480.875,0.0,-5.711445797991938e+27,1.4929980820182404e+28,3.714255274621075e+26,0.0,0.6557986356085675,0.9957834654116532,0.5858585858585859,0.8361336600136149,0.7,-0.1,0.37,0.3,1.2
71,47738691559959.2,kernel,-79782226336417.86,-0.37109375,0.0078125,4.090617936384156e+27,-7.138453034280432e+27,-824633720832.0,-549755813888.0,0.6844829767756571,0.0226392334326172,0.4747474747474748,0.40097904749074137,0.7,-0.1,0.37,0.3,1.2
72,-9490282784523.781,kernel,-22553251991934.8,0.20703125,-0.01171875,-1.1146206827414954e+27,-1.9332144151547808e+27,-274877906944.0,-1649267441664.0,0.7034647870809578,0.6125849708642276,0.38383838383838387,0.3502383819686622,0.7,-0.1,0.37,0.3,1.2
73,-9405098271292.32,kernel,-22638436505166.27,-0.33203125,-0.01171875,-1.1061730577003646e+27,-1.941662040195913e+27,0.0,0.0,0.7050305454922585,0.2910593727468805,0.8484848484848485,0.08438444019434371,0.7,-0.1,0.37,0.3,1.2
74,20226430811700.008,kernel,-51864616432188.164,-405349155970.8594,0.00390625,1.3486338845275315e+27,-4.3744192305822927e+27,-2.2049751841517463e+25,1099511627776.0,0.7183741244339719,0.12950135107548782,0.686868686868687,0.873987212116937,0.7,-0.1,0.37,0.3,1.2
75,-7569405764995.56,kernel,-24474129011463.035,-0.09765625,-0.00390625,-9.366883080861388e+26,-2.111146789810138e+27,0.0,-549755813888.0,0.7206595395390796,0.2747848383025318,0.9595959595959597,0.021529744639625592,0.7,-0.1,0.37,0.3,1.2
76,-46506803113257.055,kernel,14463268336798.535,0.34765625,-0.0078125,-4.070840801027538e+27,1.023005703131261e+27,0.0,-549755813888.0,0.7240493079095016,0.8268482247310049,0.3434343434343435,0.5800281388394881,0.7,-0.1,0.37,0.3,1.2
77,46005157580288.44,kernel,-78048692356747.1,-0.30859375,0.00390625,3.935021662704043e+27,-6.98285676060032e+27,-549755813888.0,0.0,0.7340926352759604,0.030483002506004997,0.4141414141414142,0.11703992325968715,0.7,-0.1,0.37,0.3,1.2
78,-33300539064200.016,kernel,514632059695.0371,742372228046.5625,-0.01171875,-2.853151533115408e+27,-2.3185346993731155e+26,3.7169905156442556e+25,-549755813888.0,0.750019945509628,0.803329203398554,0.8787878787878789,0.4717906651058841,0.7,-0.1,0.37,0.3,1.2
79,-4314977217769.913,kernel,-28137604458742.758,409046900054.21094,0.0,-4.8220024271039534e+26,-2.588089129734913e+27,2.2454274549031108e+25,-549755813888.0,0.7581815116517585,0.2774735963497603,0.14141414141414144,0.7175240147930986,0.7,-0.1,0.37,0.3,1.2
80,42979425834946.03,kernel,-75427884948568.0,404924337163.03906,-0.00390625,3.883520678907245e+27,-6.953359338904621e+27,2.2003562101098295e+25,549755813888.0,0.7797604581213974,0.0760631074516685,0.8484848484848485,0.6562175466011877,0.7,-0.1,0.37,0.3,1.2
81,7244780713462.371,kernel,-39606999717429.35,318684227508.8242,-0.0078125,3.710265386704448e+26,-3.4324907588770074e+27,1.3629122310285364e+25,-549755813888.0,0.7979297845577946,0.6385179142749692,0.6060606060606061,0.30866229117607624,0.7,-0.1,0.37,0.3,1.2
82,8286795723057.664,kernel,-40889349139548.39,559018640032.4219,0.0078125,4.298082462022641e+26,-3.499480880775836e+27,2.1837536677294397e+25,-549755813888.0,0.8010477435587207,0.49857379113767697,0.7171717171717172,0.48511102198862205,0.7,-0.1,0.37,0.3,1.2
83,8804463163690.793,kernel,-41530061222197.64,682063282047.8633,-0.00390625,4.519931277530338e+26,-3.53104685375941e+27,3.121862811009851e+25,0.0,0.8116441646514861,0.6530281707508435,0.8383838383838385,0.2345285992036899,0.7,-0.1,0.37,0.3,1.2
84,173815811983568.72,kernel,271252449615397.22,6312994513482.8125,0.25,1.9373635244960978e+28,2.926000363113149e+28,5.96512314151155e+26,8796093022208.0,0.8242329744848418,0.9130982981289135,0.595959595959596,0.8718999183767076,0.7,-0.1,0.37,0.3,1.2
85,9573078937080.14,kernel,-41977123860642.29,360510147103.20703,0.0078125,4.292853086561562e+26,-3.4945610879707446e+27,1.744068141831082e+25,549755813888.0,0.8287462116159416,0.5232037236352646,0.8484848484848485,0.8114495405273255,0.7,-0.1,0.37,0.3,1.2
86,-11751028331365.414,kernel,-20699721744145.64,407215299052.29297,0.0,-1.7949546483742376e+27,-1.2751338661642598e+27,2.2253416642219893e+25,0.0,0.8331091525355758,0.7632588461311953,0.5151515151515152,0.9614496431770871,0.7,-0.1,0.37,0.3,1.2
87,24583777614237.305,kernel,-57060573317448.4,433260926752.83203,-0.00390625,1.5156159413620554e+27,-4.588644398634784e+27,2.5193359376451267e+25,-549755813888.0,0.8352774926866722,0.1822010928936354,0.5454545454545455,0.5258303895897483,0.7,-0.1,0.37,0.3,1.2
88,24836558109485.047,kernel,-57614829325706.164,734736439763.0547,0.00390625,2.3718100507916536e+27,-5.492097571113153e+27,7.245242242522227e+25,-549755813888.0,0.8839976579521018,0.6271195687631436,0.18181818181818182,0.09702320962338351,0.7,-0.1,0.37,0.3,1.2
89,24834317293204.5,kernel,-57667019056608.125,789166986944.8086,0.0,2.413084237896971e+27,-5.544504407962452e+27,8.358507216920331e+25,-549755813888.0,0.8929419905331908,0.44582836651171404,0.9393939393939394,0.005675828635625102,0.7,-0.1,0.37,0.3,1.2
90,42951443016844.586,kernel,-75881146724444.44,886168931140.9609,0.00390625,3.7436249224696957e+27,-6.896862589188799e+27,1.054025688228258e+26,-549755813888.0,0.9126844662380234,0.17725336962646898,0.37373737373737376,0.3608097982907764,0.7,-0.1,0.37,0.3,1.2
91,42951443016844.586,kernel,-75881146724444.38,886168931141.2266,-0.0078125,3.7436249224696957e+27,-6.896862589188799e+27,1.054025688228258e+26,-549755813888.0,0.9126844662380234,0.17725336962646898,0.9090909090909092,0.5412480939739668,0.7,-0.1,0.37,0.3,1.2
92,30796211964061.426,kernel,-63462294821135.53,622548080615.7969,0.01171875,2.8890376402922146e+27,-5.98888728166154e+27,5.201454347304904e+25,-1649267441664.0,0.9391186146340975,0.47071161639383363,0.7171717171717172,0.9488898835999227,0.7,-0.1,0.37,0.3,1.2
93,60925941731608.84,kernel,-93158868127105.27,189391619038.08594,0.0,5.599421099113995e+27,-8.674870637802378e+27,2.7614440792105307e+25,549755813888.0,0.9516425752350337,0.12405158637063246,0.8080808080808082,0.0952555867253384,0.7,-0.1,0.37,0.3,1.2
94,253458679140796.7,kernel,204441807511579.5,5579702433895.3125,-0.25,2.794159417324591e+28,2.3338505130241073e+28,6.0162540235681344e+26,17592186044416.0,0.9542491509234008,0.7739677102310811,0.4141414141414142,0.07291029904150648,0.7,-0.1,0.37,0.3,1.2
95,34137472722003.863,kernel,-66816716178953.734,635708680491.0664,-0.01171875,3.3259860417098246e+27,-6.428053820132906e+27,5.423268052680334e+25,0.0,0.9554696216078421,0.5595826453401577,0.9393939393939394,0.9416783414077062,0.7,-0.1,0.37,0.3,1.2
96,56747627435545.055,kernel,-89044796867744.67,253634655741.10547,0.0,5.048959542959614e+27,-8.132544556292902e+27,3.574991543701158e+25,-549755813888.0,0.9624921722246316,0.1551049673732795,0.22222222222222224,0.5616622547996385,0.7,-0.1,0.37,0.3,1.2
97,197419824181388.75,kernel,180202041043556.0,4836551656966.125,0.125,1.8927931969228244e+28,1.6003441390464717e+28,4.484613623542415e+26,21990232555520.0,0.9750586375685333,0.8488001330042554,0.494949494949495,0.3831847307284662,0.7,-0.1,0.37,0.3,1.2
98,41409638610058.17,kernel,-74160528826718.14,707355440201.7539,-0.00390625,4.3190152619229665e+27,-7.433999853335803e+27,6.714949351655844e+25,0.0,0.9845710984746717,0.5573610371680212,0.7676767676767677,0.21926417378035384,0.7,-0.1,0.37,0.3,1.2
99,41963057314160.75,kernel,-75045133664327.3,1038541573708.0703,-0.0078125,4.2101207815049263e+27,-7.340733663514839e+27,8.277778411363632e+25,-1649267441664.0,0.9911091625926172,0.5744693103040661,0.4040404040404041,0.05947270913289027,0.7,-0.1,0.37,0.3,1.2
0,-57234992540293.055,sample,43307516077614.26,0.29471191344038056,0.0,-5.402660690849944e+27,4.0153280614334025e+27,0.36855078447316564,0.0,0.0,0.40704278687560114,0.33333333333333337,0.6914353818612851,0.7,-0.1,0.37,0.3,1.2
1,-136380974016963.75,sample,124401134215373.36,-1947643188921.8403,0.0,-1.2956311335842663e+28,1.1670796706837728e+28,-1.0181864201113196e+26,0.0,0.02216301661751341,0.9668408660848014,0.8383838383838385,0.7455691588860882,0.7,-0.1,0.37,0.3,1.2
