,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
81,129406994926638.48,-288673984182387.4,1578607245299.5273,0.0,2.0776380465087777e+28,-3.0368686707401595e+28,2.6254216439685512e+26,0.0,0.8672958111642768,0.024147693608463916,0.9090909090909092,0.07766976083746935,0.5,-0.2,0.37,0.3,1.2
82,108819863039546.38,148617880254998.9,5444315767221.387,0.0,1.2096002413681942e+28,1.0329734387854172e+28,4.605737878733912e+26,0.0,0.8734754848543012,0.7880728700891741,0.10101010101010102,0.6858385922337104,0.5,-0.2,0.37,0.3,1.2
83,184017184776383.25,80692520691395.31,7995297583141.217,0.0,2.0282161351920885e+28,3.5752862217713337e+27,8.725594656670992e+26,0.0,0.8797375839917461,0.552864988524133,0.8181818181818182,0.7137269513488191,0.5,-0.2,0.37,0.3,1.2
84,112246636375311.06,-295149822708449.3,-2157531131259.33,0.0,1.8428534561545373e+28,-3.0133776818939383e+28,-8.51424789623886e+25,0.0,0.8905674919743978,0.060734669253885154,0.5555555555555556,0.26790739694924826,0.5,-0.2,0.37,0.3,1.2
85,154870905525959.78,77523008171738.12,2162385135771.184,0.0,1.672076309025415e+28,1.0049783867179429e+27,1.8047790115137684e+26,0.0,0.9003967546890539,0.6496890571338415,0.4545454545454546,0.16580716937610485,0.5,-0.2,0.37,0.3,1.2
86,96846895889812.84,-126919461168135.12,817878737051.8765,0.0,1.2902544915578644e+28,-1.717900331532772e+28,1.6437429913970177e+26,0.0,0.9006489053507067,0.32813247397777484,0.595959595959596,0.5901142980233395,0.5,-0.2,0.37,0.3,1.2
87,194943615411884.7,318808082345543.94,5531857853495.466,0.0,3.99456604679318e+28,5.023444423203346e+28,8.971693899842669e+26,0.0,0.9068459373603869,0.8969495000281853,0.9393939393939394,0.9160126855762198,0.5,-0.2,0.37,0.3,1.2
88,208364188438739.84,35008179210336.117,6345674379428.806,0.0,2.2865296824146487e+28,-2.9437536435562753e+27,5.87742058519391e+26,0.0,0.9285805175333927,0.475939662458484,0.4646464646464647,0.035888446327238865,0.5,-0.2,0.37,0.3,1.2
89,178578867174767.47,63128030338921.2,6113539354055.313,0.0,2.0394779555244862e+28,-8.026403707765215e+26,5.795955144517082e+26,0.0,0.9353268370932215,0.5874815442387509,0.9090909090909092,0.5653487318465931,0.5,-0.2,0.37,0.3,1.2
90,206034575884687.0,333305685785805.44,6966922449745.523,0.0,4.458888458437229e+28,5.470017159130608e+28,1.3800216965212555e+27,0.0,0.9374310070637999,0.9445242151274345,0.9393939393939394,0.1613879782115779,0.5,-0.2,0.37,0.3,1.2
91,185549187977391.75,46500436095273.29,-0.024531220460851724,0.0,2.0695553463466187e+28,-3.2092599914883257e+27,0.11176965263251408,0.0,0.938258574564887,0.5715066475059137,0.9595959595959597,0.3306612539511238,0.5,-0.2,0.37,0.3,1.2
92,225360510430665.6,22143687003905.19,5931205226042.738,0.0,2.66421601478458e+28,-6.029112976376182e+27,5.513772213732947e+26,0.0,0.9475422739588224,0.4570595112796701,0.18181818181818182,0.5995945644062699,0.5,-0.2,0.37,0.3,1.2
93,238193365790624.44,309429380178013.5,1019646644584.6309,0.0,5.13979002727085e+28,5.009586002339987e+28,4.209146185026653e+25,0.0,0.9476674915199053,0.8744241921036853,0.595959595959596,0.3485038561257915,0.5,-0.2,0.37,0.3,1.2
94,235496262973300.03,309067003711423.1,4079133173703.408,0.0,5.086745399349702e+28,5.028487647997123e+28,3.835219158130263e+26,0.0,0.9476674915199053,0.8744241921036853,0.9191919191919192,0.42690001320777626,0.5,-0.2,0.37,0.3,1.2
95,192565390741564.88,75489325774654.8,3152240451802.335,0.0,2.337932697804656e+28,6.522691192204492e+26,4.131570688954119e+26,0.0,0.9502507693537138,0.6283213459646327,0.33333333333333337,0.9917177632667069,0.5,-0.2,0.37,0.3,1.2
96,204256801003363.72,35058887273320.805,-2745801006215.2383,0.0,2.497913377638373e+28,-6.608313057350578e+27,-1.3228562850861713e+26,0.0,0.9677485832483307,0.5607390490013104,0.6262626262626263,0.5472554691337724,0.5,-0.2,0.37,0.3,1.2
97,149830008517074.0,-185684063313438.94,6599371313682.323,0.0,2.2628451443151217e+28,-2.710124606313934e+28,3.607101664706659e+26,0.0,0.9867828237014235,0.2833823938916161,0.06060606060606061,0.4966430875208015,0.5,-0.2,0.37,0.3,1.2
98,271998669857579.03,3137731923925.2954,9033673140665.795,0.0,3.512630196645784e+28,-9.272063439930307e+27,1.1101309423836856e+27,0.0,0.9884879698745943,0.42234615401875275,0.11111111111111112,0.6112351080183521,0.5,-0.2,0.37,0.3,1.2
99,163668528480867.25,-192923221200736.62,0.052876106530332916,0.0,2.4575374452572934e+28,-2.8687459800830127e+28,0.2652235463231635,0.0,0.9923364530929586,0.24025783126892164,0.43434343434343436,0.006676715859973259,0.5,-0.2,0.37,0.3,1.2
